year,county,num_vehicle,county
2012,Monterey,6256,1
2012,Monterey,6930,1
2012,Monterey,226205,1
2012,Napa,1,2
2012,Napa,2,2
2012,Napa,3,1
2012,Napa,5,1
2012,Napa,13,1
2012,Napa,21,2
2012,Napa,28,1
2012,Napa,2096,1
2012,Napa,2638,1
2012,Napa,3269,1
2012,Napa,82655,1
2012,Nevada,1,2
2012,Nevada,2,1
2012,Nevada,4,1
2012,Nevada,5,1
2012,Nevada,8,1
2012,Nevada,9,1
2012,Nevada,1315,1
2012,Nevada,1427,1
2012,Nevada,4606,1
2012,Nevada,65632,1
2012,Orange,1,2
2012,Orange,2,2
2012,Orange,4,1
2012,Orange,8,1
2012,Orange,10,1
2012,Orange,12,1
2012,Orange,17,1
2012,Orange,37,1
2012,Orange,49,1
2012,Orange,58,1
2012,Orange,70,1
2012,Orange,437,1
2012,Orange,635,1
2012,Orange,869,1
2012,Orange,1309,1
2012,Orange,24484,1
2012,Orange,42617,1
2012,Orange,43209,1
2012,Orange,1769981,1
2012,Out Of State,1,2
2012,Out Of State,2,2
2012,Out Of State,5,1
2012,Out Of State,6,1
2012,Out Of State,8,1
2012,Out Of State,30,1
2012,Out Of State,100,1
2012,Out Of State,152,1
2012,Out Of State,489,1
2012,Out Of State,4977,1
2012,Out Of State,6789,1
2012,Out Of State,87855,1
2012,Out Of State,380811,1
2012,Placer,1,2
2012,Placer,2,2
2012,Placer,4,1
2012,Placer,13,1
2012,Placer,18,1
2012,Placer,23,1
2012,Placer,39,1
2012,Placer,46,1
2012,Placer,5291,1
2012,Placer,6568,1
2012,Placer,9637,1
2012,Placer,221750,1
2012,Plumas,1,1
2012,Plumas,98,1
2012,Plumas,337,1
2012,Plumas,1506,1
2012,Plumas,14874,1
2012,Riverside,1,3
2012,Riverside,3,1
2012,Riverside,5,1
2012,Riverside,7,1
2012,Riverside,38,1
2012,Riverside,90,1
2012,Riverside,133,1
2012,Riverside,204,1
2012,Riverside,402,1
2012,Riverside,17693,1
2012,Riverside,29049,1
2012,Riverside,35029,1
2012,Riverside,1146188,1
2012,Sacramento,1,1
2012,Sacramento,2,1
2012,Sacramento,3,1
2012,Sacramento,5,2
2012,Sacramento,36,1
2012,Sacramento,62,1
2012,Sacramento,65,1
2012,Sacramento,103,1
2012,Sacramento,109,1
2012,Sacramento,14530,1
2012,Sacramento,16563,1
2012,Sacramento,18275,1
2012,Sacramento,762161,1
2012,San Benito,1,1
2012,San Benito,2,1
2012,San Benito,4,2
2012,San Benito,5,2
2012,San Benito,540,1
2012,San Benito,1166,1
2012,San Benito,1697,1
2012,San Benito,32556,1
2012,San Bernardino,1,3
2012,San Bernardino,3,2
2012,San Bernardino,39,1
2012,San Bernardino,76,1
2012,San Bernardino,102,1
2012,San Bernardino,157,1
2012,San Bernardino,229,1
2012,San Bernardino,12891,1
2012,San Bernardino,24367,1
2012,San Bernardino,31923,1
2012,San Bernardino,1063384,1
2012,San Diego,1,1
2012,San Diego,4,1
2012,San Diego,5,1
2012,San Diego,6,1
2012,San Diego,15,1
2012,San Diego,22,1
2012,San Diego,40,2
2012,San Diego,167,1
2012,San Diego,195,1
2012,San Diego,378,1
2012,San Diego,387,1
2012,San Diego,432,1
2012,San Diego,820,1
2012,San Diego,35728,1
2012,San Diego,42520,1
2012,San Diego,44518,1
2012,San Diego,1807856,1
2012,San Francisco,1,3
2012,San Francisco,6,2
2012,San Francisco,9,1
2012,San Francisco,10,1
2012,San Francisco,42,1
2012,San Francisco,77,1
2012,San Francisco,80,1
2012,San Francisco,102,1
2012,San Francisco,133,1
2012,San Francisco,141,1
2012,San Francisco,198,1
2012,San Francisco,3905,1
2012,San Francisco,4214,1
2012,San Francisco,17591,1
2012,San Francisco,328646,1
2012,San Joaquin,1,2
2012,San Joaquin,2,1
2012,San Joaquin,13,1
2012,San Joaquin,14,1
2012,San Joaquin,28,1
2012,San Joaquin,29,1
2012,San Joaquin,30,1
2012,San Joaquin,4513,1
2012,San Joaquin,9809,1
2012,San Joaquin,11399,1
2012,San Joaquin,356882,1
2012,San Luis Obispo,1,1
2012,San Luis Obispo,4,2
2012,San Luis Obispo,10,1
2012,San Luis Obispo,11,1
2012,San Luis Obispo,13,1
2012,San Luis Obispo,23,1
2012,San Luis Obispo,37,1
2012,San Luis Obispo,4327,1
2012,San Luis Obispo,4648,1
2012,San Luis Obispo,8505,1
2012,San Luis Obispo,161852,1
2012,San Mateo,1,1
2012,San Mateo,2,1
2012,San Mateo,3,1
2012,San Mateo,4,1
2012,San Mateo,5,1
2012,San Mateo,6,1
2012,San Mateo,13,1
2012,San Mateo,16,1
2012,San Mateo,23,1
2012,San Mateo,29,1
2012,San Mateo,55,1
2012,San Mateo,113,1
2012,San Mateo,123,1
2012,San Mateo,198,1
2012,San Mateo,343,1
2012,San Mateo,6517,1
2012,San Mateo,11911,1
2012,San Mateo,17947,1
2012,San Mateo,473859,1
2012,Santa Barbara,1,3
2012,Santa Barbara,2,1
2012,Santa Barbara,3,1
2012,Santa Barbara,4,1
2012,Santa Barbara,6,1
2012,Santa Barbara,8,1
2012,Santa Barbara,17,1
2012,Santa Barbara,23,1
2012,Santa Barbara,60,1
2012,Santa Barbara,67,1
2012,Santa Barbara,5736,1
2012,Santa Barbara,6116,1
2012,Santa Barbara,6448,1
2012,Santa Barbara,234340,1
2012,Santa Clara,1,2
2012,Santa Clara,5,1
2012,Santa Clara,7,1
2012,Santa Clara,14,1
2012,Santa Clara,25,1
2012,Santa Clara,26,2
2012,Santa Clara,27,1
2012,Santa Clara,43,1
2012,Santa Clara,121,1
2012,Santa Clara,409,1
2012,Santa Clara,534,1
2012,Santa Clara,660,1
2012,Santa Clara,1035,1
2012,Santa Clara,14075,1
2012,Santa Clara,18109,1
2012,Santa Clara,38451,1
2012,Santa Clara,1069874,1
2012,Santa Cruz,1,2
2012,Santa Cruz,2,1
2012,Santa Cruz,4,1
2012,Santa Cruz,10,1
2012,Santa Cruz,32,1
2012,Santa Cruz,40,1
2012,Santa Cruz,42,1
2012,Santa Cruz,64,1
2012,Santa Cruz,2823,1
2012,Santa Cruz,4773,1
2012,Santa Cruz,5563,1
2012,Santa Cruz,153894,1
2012,Shasta,2,1
2012,Shasta,4,1
2012,Shasta,5,2
2012,Shasta,13,1
2012,Shasta,1367,1
2012,Shasta,3197,1
2012,Shasta,8635,1
2012,Shasta,104523,1
2012,Sierra,21,1
2012,Sierra,62,1
2012,Sierra,287,1
2012,Sierra,2345,1
2012,Siskiyou,1,3
2012,Siskiyou,3,1
2012,Siskiyou,262,1
2012,Siskiyou,797,1
2012,Siskiyou,3489,1
2012,Siskiyou,29700,1
2012,Solano,1,2
2012,Solano,2,1
2012,Solano,5,1
2012,Solano,23,1
2012,Solano,34,1
2012,Solano,46,1
2012,Solano,149,1
2012,Solano,4923,1
2012,Solano,5984,1
2012,Solano,6379,1
2012,Solano,240371,1
2012,Sonoma,1,1
2012,Sonoma,2,3
2012,Sonoma,3,1
2012,Sonoma,4,1
2012,Sonoma,18,1
2012,Sonoma,31,1
2012,Sonoma,50,1
2012,Sonoma,80,1
2012,Sonoma,94,1
2012,Sonoma,6819,1
2012,Sonoma,9919,1
2012,Sonoma,11975,1
2012,Sonoma,294605,1
2012,Stanislaus,1,1
2012,Stanislaus,2,1
2012,Stanislaus,6,1
2012,Stanislaus,7,1
2012,Stanislaus,11,1
2012,Stanislaus,14,1
2012,Stanislaus,20,1
2012,Stanislaus,2830,1
2012,Stanislaus,9433,1
2012,Stanislaus,9528,1
2012,Stanislaus,268513,1
2012,Sutter,1,2
2012,Sutter,2,2
2012,Sutter,5,1
2012,Sutter,607,1
2012,Sutter,1868,1
2012,Sutter,2934,1
2012,Sutter,51075,1
2012,Tehama,1,3
2012,Tehama,2,2
2012,Tehama,317,1
2012,Tehama,1145,1
2012,Tehama,3247,1
2012,Tehama,33130,1
2012,Trinity,1,2
2012,Trinity,2,1
2012,Trinity,57,1
2012,Trinity,211,1
2012,Trinity,1014,1
2012,Trinity,9351,1
2012,Tulare,1,1
2012,Tulare,6,1
2012,Tulare,8,1
2012,Tulare,9,1
2012,Tulare,13,1
2012,Tulare,16,1
2012,Tulare,1854,1
2012,Tulare,8091,1
2012,Tulare,8611,1
2012,Tulare,212224,1
2012,Tuolumne,1,2
2012,Tuolumne,2,2
2012,Tuolumne,4,1
2012,Tuolumne,458,1
2012,Tuolumne,986,1
2012,Tuolumne,2756,1
2012,Tuolumne,37781,1
2012,Ventura,1,2
2012,Ventura,4,2
2012,Ventura,7,1
2012,Ventura,9,3
2012,Ventura,26,1
2012,Ventura,60,1
2012,Ventura,69,1
2012,Ventura,121,1
2012,Ventura,249,1
2012,Ventura,11607,1
2012,Ventura,12142,1
2012,Ventura,14222,1
2012,Ventura,496610,1
2012,Yolo,1,2
2012,Yolo,2,1
2012,Yolo,5,1
2012,Yolo,7,1
2012,Yolo,17,1
2012,Yolo,26,1
2012,Yolo,29,1
2012,Yolo,35,1
2012,Yolo,2849,1
2012,Yolo,3056,1
2012,Yolo,3883,1
2012,Yolo,99613,1
2012,Yuba,1,1
2012,Yuba,2,2
2012,Yuba,3,1
2012,Yuba,4,1
2012,Yuba,464,1
2012,Yuba,1095,1
2012,Yuba,2153,1
2012,Yuba,36738,1
2013,Alameda,1,1
2013,Alameda,3,1
2013,Alameda,6,1
2013,Alameda,9,1
2013,Alameda,13,1
2013,Alameda,15,1
2013,Alameda,18,2
2013,Alameda,19,1
2013,Alameda,24,1
2013,Alameda,27,1
2013,Alameda,29,1
2013,Alameda,62,1
2013,Alameda,68,1
2013,Alameda,77,1
2013,Alameda,102,1
2013,Alameda,296,1
2013,Alameda,364,1
2013,Alameda,646,1
2013,Alameda,819,1
2013,Alameda,1331,1
2013,Alameda,13087,1
2013,Alameda,17713,1
2013,Alameda,34632,1
2013,Alameda,851565,1
2013,Alpine,1,2
2013,Alpine,11,1
2013,Alpine,29,1
2013,Alpine,89,1
2013,Alpine,910,1
2013,Amador,1,3
2013,Amador,3,2
2013,Amador,6,1
2013,Amador,8,1
2013,Amador,474,1
2013,Amador,845,1
2013,Amador,2277,1
2013,Amador,27851,1
2013,Butte,1,3
2013,Butte,3,2
2013,Butte,5,1
2013,Butte,7,1
2013,Butte,17,2
2013,Butte,24,1
2013,Butte,2317,1
2013,Butte,4113,1
2013,Butte,7488,1
2013,Butte,121902,1
2013,Calaveras,1,2
2013,Calaveras,2,3
2013,Calaveras,4,1
2013,Calaveras,5,1
2013,Calaveras,6,1
2013,Calaveras,10,1
2013,Calaveras,615,1
2013,Calaveras,1100,1
2013,Calaveras,3282,1
2013,Calaveras,35840,1
2013,Colusa,1,1
2013,Colusa,8,1
2013,Colusa,116,1
2013,Colusa,803,1
2013,Colusa,1276,1
2013,Colusa,12794,1
2013,Contra Costa,2,2
2013,Contra Costa,5,1
2013,Contra Costa,9,1
2013,Contra Costa,10,1
2013,Contra Costa,12,3
2013,Contra Costa,16,1
2013,Contra Costa,17,1
2013,Contra Costa,25,1
2013,Contra Costa,35,1
2013,Contra Costa,40,1
2013,Contra Costa,78,1
2013,Contra Costa,81,1
2013,Contra Costa,201,1
2013,Contra Costa,247,1
2013,Contra Costa,370,1
2013,Contra Costa,479,1
2013,Contra Costa,502,1
2013,Contra Costa,12756,1
2013,Contra Costa,16572,1
2013,Contra Costa,23368,1
2013,Contra Costa,645330,1
2013,Del Norte,1,2
2013,Del Norte,3,1
2013,Del Norte,8,1
2013,Del Norte,190,1
2013,Del Norte,510,1
2013,Del Norte,1191,1
2013,Del Norte,13938,1
2013,El Dorado,1,5
2013,El Dorado,2,1
2013,El Dorado,4,1
2013,El Dorado,6,1
2013,El Dorado,9,1
2013,El Dorado,10,1
2013,El Dorado,11,1
2013,El Dorado,30,1
2013,El Dorado,31,1
2013,El Dorado,49,1
2013,El Dorado,68,1
2013,El Dorado,3063,1
2013,El Dorado,3258,1
2013,El Dorado,7632,1
2013,El Dorado,119084,1
2013,Fresno,1,2
2013,Fresno,2,3
2013,Fresno,3,1
2013,Fresno,5,2
2013,Fresno,6,1
2013,Fresno,14,1
2013,Fresno,15,1
2013,Fresno,20,1
2013,Fresno,27,1
2013,Fresno,32,1
2013,Fresno,55,1
2013,Fresno,83,1
2013,Fresno,6357,1
2013,Fresno,11868,1
2013,Fresno,19676,1
2013,Fresno,465479,1
2013,Glenn,1,2
2013,Glenn,147,1
2013,Glenn,818,1
2013,Glenn,1600,1
2013,Glenn,16496,1
2013,Humboldt,1,6
2013,Humboldt,2,1
2013,Humboldt,4,2
2013,Humboldt,13,2
2013,Humboldt,17,1
2013,Humboldt,1750,1
2013,Humboldt,2184,1
2013,Humboldt,7463,1
2013,Humboldt,80358,1
2013,Imperial,1,2
2013,Imperial,2,1
2013,Imperial,3,1
2013,Imperial,5,1
2013,Imperial,6,1
2013,Imperial,11,1
2013,Imperial,684,1
2013,Imperial,2825,1
2013,Imperial,4765,1
2013,Imperial,104775,1
2013,Inyo,1,3
2013,Inyo,5,1
2013,Inyo,171,1
2013,Inyo,424,1
2013,Inyo,1146,1
2013,Inyo,13475,1
2013,Kern,1,7
2013,Kern,2,2
2013,Kern,5,1
2013,Kern,7,1
2013,Kern,8,1
2013,Kern,11,1
2013,Kern,16,1
2013,Kern,17,1
2013,Kern,22,1
2013,Kern,25,1
2013,Kern,48,1
2013,Kern,60,1
2013,Kern,5009,1
2013,Kern,17812,1
2013,Kern,22903,1
2013,Kern,413499,1
2013,Kings,1,1
2013,Kings,2,1
2013,Kings,3,1
2013,Kings,4,1
2013,Kings,5,1
2013,Kings,6,1
2013,Kings,734,1
2013,Kings,2473,1
2013,Kings,3789,1
2013,Kings,64222,1
2013,Lake,1,2
2013,Lake,3,1
2013,Lake,6,1
2013,Lake,7,1
2013,Lake,10,1
2013,Lake,758,1
2013,Lake,1316,1
2013,Lake,2886,1
2013,Lake,45097,1
2013,Lassen,1,2
2013,Lassen,120,1
2013,Lassen,665,1
2013,Lassen,2110,1
2013,Lassen,16119,1
2013,Los Angeles,3,1
2013,Los Angeles,4,1
2013,Los Angeles,17,1
2013,Los Angeles,39,1
2013,Los Angeles,51,1
2013,Los Angeles,56,1
2013,Los Angeles,58,1
2013,Los Angeles,66,1
2013,Los Angeles,81,1
2013,Los Angeles,92,1
2013,Los Angeles,96,1
2013,Los Angeles,98,1
2013,Los Angeles,118,1
2013,Los Angeles,124,1
2013,Los Angeles,126,1
2013,Los Angeles,160,1
2013,Los Angeles,243,1
2013,Los Angeles,246,1
2013,Los Angeles,257,1
2013,Los Angeles,306,1
2013,Los Angeles,1939,1
2013,Los Angeles,2448,1
2013,Los Angeles,2485,1
2013,Los Angeles,2572,1
2013,Los Angeles,4730,1
2013,Los Angeles,58608,1
2013,Los Angeles,142452,1
2013,Los Angeles,160735,1
2013,Los Angeles,5325662,1
2013,Madera,1,3
2013,Madera,2,1
2013,Madera,3,1
2013,Madera,5,1
2013,Madera,6,1
2013,Madera,8,1
2013,Madera,9,1
2013,Madera,925,1
2013,Madera,3273,1
2013,Madera,3529,1
2013,Madera,74334,1
2013,Marin,3,1
2013,Marin,5,1
2013,Marin,6,3
2013,Marin,7,1
2013,Marin,8,1
2013,Marin,9,1
2013,Marin,11,1
2013,Marin,18,1
2013,Marin,23,1
2013,Marin,24,1
2013,Marin,26,1
2013,Marin,29,1
2013,Marin,49,1
2013,Marin,162,1
2013,Marin,184,1
2013,Marin,204,1
2013,Marin,221,1
2013,Marin,2691,1
2013,Marin,4031,1
2013,Marin,10922,1
2013,Marin,160404,1
2013,Mariposa,1,4
2013,Mariposa,2,2
2013,Mariposa,214,1
2013,Mariposa,427,1
2013,Mariposa,1174,1
2013,Mariposa,14090,1
2013,Mendocino,1,6
2013,Mendocino,2,2
2013,Mendocino,4,1
2013,Mendocino,8,1
2013,Mendocino,12,1
2013,Mendocino,14,1
2013,Mendocino,1477,1
2013,Mendocino,1593,1
2013,Mendocino,5174,1
2013,Mendocino,59728,1
2013,Merced,1,3
2013,Merced,3,2
2013,Merced,6,1
2013,Merced,7,1
2013,Merced,8,2
2013,Merced,12,1
2013,Merced,1358,1
2013,Merced,4704,1
2013,Merced,5029,1
2013,Merced,128331,1
2013,Modoc,1,1
2013,Modoc,45,1
2013,Modoc,199,1
2013,Modoc,840,1
2013,Modoc,5319,1
2013,Mono,1,1
2013,Mono,110,1
2013,Mono,255,1
2013,Mono,638,1
2013,Mono,8638,1
2013,Monterey,1,6
2013,Monterey,2,1
2013,Monterey,3,1
2013,Monterey,5,2
2013,Monterey,6,1
2013,Monterey,10,1
2013,Monterey,15,1
2013,Monterey,34,1
2013,Monterey,37,1
2013,Monterey,44,1
2013,Monterey,69,1
2013,Monterey,5015,1
2013,Monterey,6639,1
2013,Monterey,8229,1
2013,Monterey,231619,1
2013,Napa,1,3
2013,Napa,2,3
2013,Napa,3,1
2013,Napa,5,1
2013,Napa,6,1
2013,Napa,8,2
2013,Napa,20,1
2013,Napa,37,1
2013,Napa,43,1
2013,Napa,46,1
2013,Napa,51,1
2013,Napa,2479,1
2013,Napa,3140,1
2013,Napa,3487,1
2013,Napa,85191,1
2013,Nevada,1,3
2013,Nevada,2,2
2013,Nevada,3,1
2013,Nevada,6,1
2013,Nevada,10,1
2013,Nevada,12,1
2013,Nevada,13,1
2013,Nevada,14,1
2013,Nevada,1600,1
2013,Nevada,1683,1
2013,Nevada,4771,1
2013,Nevada,66470,1
2013,Orange,1,2
2013,Orange,7,1
2013,Orange,21,1
2013,Orange,25,1
2013,Orange,27,1
2013,Orange,34,1
2013,Orange,39,1
2013,Orange,41,1
2013,Orange,47,1
2013,Orange,52,1
2013,Orange,55,1
2013,Orange,80,1
2013,Orange,81,1
2013,Orange,98,1
2013,Orange,177,1
2013,Orange,203,1
2013,Orange,833,1
2013,Orange,1012,1
2013,Orange,1616,1
2013,Orange,1622,1
2013,Orange,1710,1
2013,Orange,26571,1
2013,Orange,50285,1
2013,Orange,52474,1
2013,Orange,1814865,1
2013,Out Of State,2,3
2013,Out Of State,3,1
2013,Out Of State,5,2
2013,Out Of State,7,1
2013,Out Of State,11,2
2013,Out Of State,16,1
2013,Out Of State,21,1
2013,Out Of State,26,1
2013,Out Of State,54,1
2013,Out Of State,76,1
2013,Out Of State,96,1
2013,Out Of State,244,1
2013,Out Of State,635,1
2013,Out Of State,5671,1
2013,Out Of State,9375,1
2013,Out Of State,85167,1
2013,Out Of State,392953,1
2013,Placer,1,1
2013,Placer,2,4
2013,Placer,3,1
2013,Placer,4,1
2013,Placer,6,1
2013,Placer,7,1
2013,Placer,15,1
2013,Placer,16,1
2013,Placer,17,1
2013,Placer,19,1
2013,Placer,33,1
2013,Placer,51,1
2013,Placer,109,1
2013,Placer,129,1
2013,Placer,6348,1
2013,Placer,7870,1
2013,Placer,10226,1
2013,Placer,227355,1
2013,Plumas,1,4
2013,Plumas,104,1
2013,Plumas,413,1
2013,Plumas,1586,1
2013,Plumas,14915,1
2013,Riverside,2,2
2013,Riverside,5,2
2013,Riverside,7,1
2013,Riverside,8,1
2013,Riverside,10,1
2013,Riverside,11,2
2013,Riverside,12,1
2013,Riverside,14,1
2013,Riverside,42,2
2013,Riverside,50,1
2013,Riverside,74,1
2013,Riverside,253,1
2013,Riverside,299,1
2013,Riverside,502,1
2013,Riverside,558,1
2013,Riverside,22631,1
2013,Riverside,30840,1
2013,Riverside,41653,1
2013,Riverside,1181221,1
2013,Sacramento,1,2
2013,Sacramento,2,1
2013,Sacramento,4,1
2013,Sacramento,5,2
2013,Sacramento,6,1
2013,Sacramento,7,1
2013,Sacramento,8,1
2013,Sacramento,16,1
2013,Sacramento,30,1
2013,Sacramento,42,1
2013,Sacramento,46,1
2013,Sacramento,47,1
2013,Sacramento,60,1
2013,Sacramento,73,1
2013,Sacramento,140,1
2013,Sacramento,235,1
2013,Sacramento,394,1
2013,Sacramento,17836,1
2013,Sacramento,17994,1
2013,Sacramento,22295,1
2013,Sacramento,780948,1
2013,San Benito,1,3
2013,San Benito,2,2
2013,San Benito,4,1
2013,San Benito,5,1
2013,San Benito,6,2
2013,San Benito,9,1
2013,San Benito,16,1
2013,San Benito,644,1
2013,San Benito,1424,1
2013,San Benito,1823,1
2013,San Benito,33539,1
2013,San Bernardino,1,1
2013,San Bernardino,2,2
2013,San Bernardino,3,1
2013,San Bernardino,4,3
2013,San Bernardino,7,1
2013,San Bernardino,8,1
2013,San Bernardino,9,1
2013,San Bernardino,19,1
2013,San Bernardino,20,1
2013,San Bernardino,27,1
2013,San Bernardino,37,1
2013,San Bernardino,43,1
2013,San Bernardino,210,1
2013,San Bernardino,230,1
2013,San Bernardino,302,1
2013,San Bernardino,410,1
2013,San Bernardino,16489,1
2013,San Bernardino,25203,1
2013,San Bernardino,37452,1
2013,San Bernardino,1088002,1
2013,San Diego,13,1
2013,San Diego,17,1
2013,San Diego,24,1
2013,San Diego,25,1
2013,San Diego,29,1
2013,San Diego,38,2
2013,San Diego,40,1
2013,San Diego,75,1
2013,San Diego,107,1
2013,San Diego,121,1
2013,San Diego,179,1
2013,San Diego,180,1
2013,San Diego,407,1
2013,San Diego,467,2
2013,San Diego,555,1
2013,San Diego,972,1
2013,San Diego,1341,1
2013,San Diego,38931,1
2013,San Diego,52314,1
2013,San Diego,53554,1
2013,San Diego,1857566,1
2013,San Francisco,1,1
2013,San Francisco,2,2
2013,San Francisco,8,1
2013,San Francisco,10,2
2013,San Francisco,14,1
2013,San Francisco,18,1
2013,San Francisco,19,1
2013,San Francisco,26,1
2013,San Francisco,30,1
2013,San Francisco,37,1
2013,San Francisco,72,1
2013,San Francisco,81,2
2013,San Francisco,173,1
2013,San Francisco,212,1
2013,San Francisco,247,1
2013,San Francisco,251,1
2013,San Francisco,303,1
2013,San Francisco,4769,1
2013,San Francisco,4934,1
2013,San Francisco,21282,1
2013,San Francisco,336732,1
2013,San Joaquin,1,1
2013,San Joaquin,2,3
2013,San Joaquin,4,1
2013,San Joaquin,5,1
2013,San Joaquin,11,1
2013,San Joaquin,13,1
2013,San Joaquin,17,1
2013,San Joaquin,20,1
2013,San Joaquin,30,1
2013,San Joaquin,35,1
2013,San Joaquin,64,1
2013,San Joaquin,67,1
2013,San Joaquin,5598,1
2013,San Joaquin,10309,1
2013,San Joaquin,13839,1
2013,San Joaquin,365325,1
2013,San Luis Obispo,1,1
2013,San Luis Obispo,2,3
2013,San Luis Obispo,4,4
2013,San Luis Obispo,7,1
2013,San Luis Obispo,9,1
2013,San Luis Obispo,10,1
2013,San Luis Obispo,12,1
2013,San Luis Obispo,15,1
2013,San Luis Obispo,34,1
2013,San Luis Obispo,37,1
2013,San Luis Obispo,45,1
2013,San Luis Obispo,84,1
2013,San Luis Obispo,5305,1
2013,San Luis Obispo,5768,1
2013,San Luis Obispo,9163,1
2013,San Luis Obispo,165206,1
2013,San Mateo,1,1
2013,San Mateo,3,1
2013,San Mateo,4,1
2013,San Mateo,5,1
2013,San Mateo,7,1
2013,San Mateo,10,1
2013,San Mateo,11,1
2013,San Mateo,18,1
2013,San Mateo,21,1
2013,San Mateo,22,1
2013,San Mateo,27,1
2013,San Mateo,38,1
2013,San Mateo,45,1
2013,San Mateo,48,1
2013,San Mateo,53,1
2013,San Mateo,64,1
2013,San Mateo,133,1
2013,San Mateo,261,1
2013,San Mateo,454,1
2013,San Mateo,625,1
2013,San Mateo,731,1
2013,San Mateo,7166,1
2013,San Mateo,13641,1
2013,San Mateo,22408,1
2013,San Mateo,485719,1
2013,Santa Barbara,1,3
2013,Santa Barbara,2,4
2013,Santa Barbara,3,1
2013,Santa Barbara,4,1
2013,Santa Barbara,5,2
2013,Santa Barbara,6,1
2013,Santa Barbara,8,1
2013,Santa Barbara,10,2
2013,Santa Barbara,12,1
2013,Santa Barbara,18,1
2013,Santa Barbara,39,1
2013,Santa Barbara,64,1
2013,Santa Barbara,118,1
2013,Santa Barbara,127,1
2013,Santa Barbara,6743,1
2013,Santa Barbara,6787,1
2013,Santa Barbara,7682,1
2013,Santa Barbara,239690,1
2013,Santa Clara,2,1
2013,Santa Clara,5,1
2013,Santa Clara,7,1
2013,Santa Clara,18,1
2013,Santa Clara,22,1
2013,Santa Clara,25,2
2013,Santa Clara,26,1
2013,Santa Clara,29,1
2013,Santa Clara,32,2
2013,Santa Clara,42,1
2013,Santa Clara,140,2
2013,Santa Clara,181,1
2013,Santa Clara,187,1
2013,Santa Clara,212,1
2013,Santa Clara,469,1
2013,Santa Clara,1038,1
2013,Santa Clara,1426,1
2013,Santa Clara,1779,1
2013,Santa Clara,2470,1
2013,Santa Clara,15157,1
2013,Santa Clara,21645,1
2013,Santa Clara,45484,1
2013,Santa Clara,1095743,1
2013,Santa Cruz,1,3
2013,Santa Cruz,3,1
2013,Santa Cruz,4,2
2013,Santa Cruz,9,1
2013,Santa Cruz,12,1
2013,Santa Cruz,16,1
2013,Santa Cruz,20,1
2013,Santa Cruz,40,1
2013,Santa Cruz,48,1
2013,Santa Cruz,82,1
2013,Santa Cruz,85,1
2013,Santa Cruz,106,1
2013,Santa Cruz,166,1
2013,Santa Cruz,3461,1
2013,Santa Cruz,5209,1
2013,Santa Cruz,6467,1
2013,Santa Cruz,157353,1
2013,Shasta,1,2
2013,Shasta,4,2
2013,Shasta,5,1
2013,Shasta,11,2
2013,Shasta,23,1
2013,Shasta,1676,1
2013,Shasta,3877,1
2013,Shasta,9024,1
2013,Shasta,106805,1
2013,Sierra,20,1
2013,Sierra,68,1
2013,Sierra,278,1
2013,Sierra,2413,1
2013,Siskiyou,1,6
2013,Siskiyou,2,1
2013,Siskiyou,4,1
2013,Siskiyou,322,1
2013,Siskiyou,908,1
2013,Siskiyou,3629,1
2013,Siskiyou,30395,1
2013,Solano,1,4
2013,Solano,2,2
2013,Solano,3,1
2013,Solano,5,1
2013,Solano,12,1
2013,Solano,16,1
2013,Solano,18,1
2013,Solano,70,1
2013,Solano,75,1
2013,Solano,123,1
2013,Solano,166,1
2013,Solano,5962,1
2013,Solano,6883,1
2013,Solano,7181,1
2013,Solano,247078,1
2013,Sonoma,2,6
2013,Sonoma,3,2
2013,Sonoma,4,1
2013,Sonoma,5,1
2013,Sonoma,7,1
2013,Sonoma,9,1
2013,Sonoma,10,1
2013,Sonoma,16,1
2013,Sonoma,22,2
2013,Sonoma,25,1
2013,Sonoma,71,1
2013,Sonoma,122,1
2013,Sonoma,213,1
2013,Sonoma,247,1
2013,Sonoma,8440,1
2013,Sonoma,11701,1
2013,Sonoma,12865,1
2013,Sonoma,301852,1
2013,Stanislaus,1,2
2013,Stanislaus,2,3
2013,Stanislaus,3,1
2013,Stanislaus,7,1
2013,Stanislaus,14,1
2013,Stanislaus,17,1
2013,Stanislaus,18,1
2013,Stanislaus,25,1
2013,Stanislaus,48,1
2013,Stanislaus,3429,1
2013,Stanislaus,9975,1
2013,Stanislaus,11389,1
2013,Stanislaus,274051,1
2013,Sutter,1,1
2013,Sutter,2,2
2013,Sutter,3,1
2013,Sutter,4,1
2013,Sutter,6,1
2013,Sutter,700,1
2013,Sutter,2243,1
2013,Sutter,3059,1
2013,Sutter,52333,1
2013,Tehama,1,2
2013,Tehama,2,1
2013,Tehama,3,1
2013,Tehama,425,1
2013,Tehama,1406,1
2013,Tehama,3472,1
2013,Tehama,34104,1
2013,Trinity,1,1
2013,Trinity,2,1
2013,Trinity,78,1
2013,Trinity,244,1
2013,Trinity,1062,1
